date, pm25, pm10, o3, no2, so2, co
2015-12-23,423,343,5,44,7,70
2015-12-22,484,268,7,60,9,52
2015-12-21,489,249,7,49,7,69
2015-12-20,385,193,7,48,8,72
2015-12-19,250,342,8,40,10,59
2015-12-18,196,137,11,38,17,44
2015-12-17,146,98,21,30,13,29
2015-12-16,32,78,10,25,8,15
2015-12-15,40,29,17,8,1,3
2015-12-14,289,19,24,8,2,4
2015-12-13,384,136,8,35,6,26
2015-12-12,310,194,7,41,20,61
2015-12-11,161,135,7,38,13,43
2015-12-10,232,97,17,28,9,25
2015-12-09,389, ,25,23,6,32
2015-12-08,297, ,3,41,17,44
2015-12-07,266,144,3,31,6,39
2015-12-06,256,128,5,34,18,36
2015-12-05,154,130,11,40,22,34
2015-12-04,110,78,22,27,14,19
2015-12-03,51,55,18,18,7,8
2015-12-02,71,54,21,6,3,3
2015-12-01,330,50,17,11,3,7
2015-11-30,520,149,3,37,4,44
2015-11-29,297,433,5,59,9,71
2015-11-28,357, ,2,31,11,47
2015-11-27,289,189,10,40,27,40
2015-11-26,80, ,18,32,17,20
2015-11-25,129,34,25,15,3,5
2015-11-24,147,43,24,16,5,11
2015-11-23,124,55,14,22,10,13
2015-11-22,131,52,22,12,6,7
2015-11-21,141, ,21,13,3,8
2015-11-20,160, ,3,19,3,16
2015-11-19,167, ,1,20,4,19
2015-11-18,129, ,1,20,3,12
2015-11-17,166,46,12,15,5,6
2015-11-16,129,79,10,19,5,20
2015-11-15,232,55,11,20,4,9
2015-11-14,277,163,13,29,5,15
2015-11-13,264, ,5,30,6,11
2015-11-12,233, ,15,27,8,23
2015-11-11,217, ,4,24,5,16
2015-11-10,205, ,1,24,2,13
2015-11-09,193, ,9,18,2,10
2015-11-08,155, ,11,16,1,11
2015-11-07,82, ,14,18,2,10
2015-11-06,77, ,16,11, ,4
2015-11-05,188, ,16,10, ,3
2015-11-04,269,36,17,28,3,9
2015-11-03,218,153,30,44,9,16
2015-11-02,216,108,46,26,6,14
2015-11-01,197,110,22,28,3,16
2015-10-31,143,97,18,28,3,13
2015-10-30,93,66,19,21,2,9
2015-10-29,44,44,19,18,2,4
2015-10-28,65,40,22,14,2,2
2015-10-27,71,42,25,18,1,3
2015-10-26,110,49,22,16, ,3
2015-10-25,96,57,16,14, ,4
2015-10-24,152,48,15,17,3,6
2015-10-23,133,63,19,19,6,13
2015-10-22,113,49,27,14,1,5
2015-10-21,144,45,6,18, ,5
2015-10-20,165,63,13,15,2,7
2015-10-19,142,92,8,27,6,13
2015-10-18,186,70,28,19,3,6
2015-10-17,326,61,23,29,2,10
2015-10-16,300,139,52,42,9,17
2015-10-15,205,140,77,40,9,17
2015-10-14,222,99,72,29,3,20
2015-10-13,123,113,19,38,12,32
2015-10-12,80,62,35,20,1,5
2015-10-11,55,42,32,19,1,3
2015-10-10,33,35,34,13,1,2
2015-10-09,88,31,25,8, ,2
2015-10-08,51,53,29,15,2,2
2015-10-07,246,52,26,8,1,1
2015-10-06,316,132,72,26,7,12
2015-10-05,302,121,75,36,3,17
2015-10-04,170,171,75,31,4,13
2015-10-03,103,78,79,23,7,10
2015-10-02,91,62,43,17,2,5
2015-10-01,51,55,43,17,1,3
2015-09-30,93,35,31,9, ,3
2015-09-29,132,63,20,17, ,6
2015-09-28,155,56,7,21, ,11
2015-09-27,143,59,19,21,1,13
2015-09-26,122,81,60,20,2,7
2015-09-25,77,62,64,18,1,5
2015-09-24,187,56,35,16, ,3
2015-09-23,143,84,62,18, ,10
2015-09-22,198,58,56,17, ,6
2015-09-21,168,84,63,18,2,10
2015-09-20,156,84,106,22,7,9
2015-09-19,114,78,69,18,2,8
2015-09-18,162,57,63,21,1,6
2015-09-17,198,83,68,22,1,7
2015-09-16,189,92,55,20,7,9
2015-09-15,186,89,98,19,5,9
2015-09-14,157,92,108,22,7,10
2015-09-13,78,69,84,18,4,7
2015-09-12,35,45,53,16,2,3
2015-09-11,46,21,34,12,1,2
2015-09-10,62,19,37,14, ,2
2015-09-09,144,33,13,19, ,3
2015-09-08,141,63,36,23,2,9
2015-09-07,114,62,67,23,2,7
2015-09-06,75,50,65,17,1,5
2015-09-05,74,34,64,13, ,3
2015-09-04,137,28,41,7, ,5
2015-09-03,68,57,28,12,1,15
2015-09-02,43,32,62,7,2,4
2015-09-01,58,17,40,7,1,2
2015-08-31,112,16,21,8,1,4
2015-08-30,92,29,33,14,1,6
2015-08-29,80,43,32,9,3,13
2015-08-28,104,44,83,8, ,4
2015-08-27,92,44,86,15,2,5
2015-08-26,72,38,66,12,1,5
2015-08-25,73,41,61,14,2,4
2015-08-24,67,42,50,13,1,4
2015-08-23,98,31,53,15,1,3
2015-08-22,87,37,50,12,2,9
2015-08-21,72,46,62,15,5,8
2015-08-20,155,35,86,12,5,4
2015-08-19,156,64,83,16,1,7
2015-08-18,152,63,66,16,1,5
2015-08-17,164,50,52,15,1,8
2015-08-16,150,75,81,12,2,7
2015-08-15,99,74,124,25,4,6
2015-08-14,133,59,65,20,2,4
2015-08-13,187,70,65,13,2,4
2015-08-12,175,93,126,13,5,11
2015-08-11,178,85,113,16,5,9
2015-08-10,165,84,121,14,5,14
2015-08-09,172,86,93,16,1,6
2015-08-08,134,80,96,16, ,6
2015-08-07,170,52,89,13, ,4
2015-08-06,123,69,72,9,5,6
2015-08-05,159,54,87,11,5,5
2015-08-04,66,63,77,13,3,8
2015-08-03,153,35,66,15,2,2
2015-08-02,156,42,33,13,1,15
2015-08-01,170,77,36,12, ,7
2015-07-31,107,65,35,14, ,7
2015-07-30,96,38,75,9,2,7
2015-07-29,187,25,53,6, ,6
2015-07-28,118,89,58,15, ,10
2015-07-27,141,61,73,8, ,4
2015-07-26,165,70,84,11,1,5
2015-07-25,163,73,122,12,3,6
2015-07-24,156,67,109,14,1,6
2015-07-23,149,51,87,14,2,8
2015-07-22,136,57,89,14,1,6
2015-07-21,157,60,100,10,2,5
2015-07-20,176,68,63,10,5,4
2015-07-19,172, ,65,8,6,2
2015-07-18,148,82,60,14,1,7
2015-07-17,142,61,49,14,1,6
2015-07-16,126,56,34,17,3,9
2015-07-15,150,53,44,16,1,7
2015-07-14,128,87,37,32,3,7
2015-07-13,135,67,125,15,4,7
2015-07-12,197,80,115,18,2,5
2015-07-11,174,124,138,14,5,8
2015-07-10,122,77,98,12,6,10
2015-07-09,144,59,86,12,4,4
2015-07-08,177,58,95,11,4,6
2015-07-07,148,69,115,12,5,8
2015-07-06,144,58,103,12,4,7
2015-07-05,138,48,88,12,6,9
2015-07-04,95,55,94,13,6,9
2015-07-03,90,41,37,16,3,4
2015-07-02,44,52,68,16,6,10
2015-07-01,77,23,47,14,1,2
2015-06-30,63,34,47,15,2,3
2015-06-29,147,22,37,14,1,3
2015-06-28,196,56,26,14,2,8
2015-06-27,178, ,86,13,4,9
2015-06-26,194, ,73,13,4,7
2015-06-25,187, ,64,12,2,10
2015-06-24,153,87,49,15,4,7
2015-06-23,228,67,39,11,4,6
2015-06-22,175,90,100,15,9,15
2015-06-21,133,90,95,14,6,8
2015-06-20,101,52,91,15,6,6
2015-06-19,73,42,76,15,1,5
2015-06-18,84,36,35,14,1,4
2015-06-17,145,44,48,12,1,5
2015-06-16,173,72,95,18,2,5
2015-06-15,173,77,110,17,8,9
2015-06-14,82,80,108,15,12,12
2015-06-13,50,45,69,14,17,3
2015-06-12,47,27,43,11,2,3
2015-06-11,77,29,37,16,1,3
2015-06-10,165,30,34,12,1,6
2015-06-09,158,73, ,15,5,12
2015-06-08,87,86, ,25,15,15
2015-06-07,66,42, ,17,1,3
2015-06-06,126,41, ,15,1,3
2015-06-05,138,63, ,12,3,6
2015-06-04,155,62, ,13,4,5
2015-06-03,105,79, ,19,7,6
2015-06-02,103,66, ,14,4,3
2015-06-01,182,56,96,10,4,10
2015-05-31,145,109,145,14,10,9
2015-05-30,160,68, ,15,8,9
2015-05-29,158,79, ,19,6,9
2015-05-28,186,66, ,17,3,6
2015-05-27,179,92,49,15,7,8
2015-05-26,148,93,77,17,5,8
2015-05-25,168,82,49,17,6,7
2015-05-24,175,83,63,21,7,8
2015-05-23,173,79,31,21,5,10
2015-05-22,127,82,70,23,5,8
2015-05-21,99,56,62,19,6,7
2015-05-20,64,59,40,17,4,4
2015-05-19,51,35,36,18,2,2
2015-05-18,109,58,26,16,1,2
2015-05-17,173,70,29,19,1,4
2015-05-16,145,95,46,16,6,8
2015-05-15,108,68,49,25,3,5
2015-05-14,79,46,33,21,1,3
2015-05-13,152,77,29,18,1,3
2015-05-12,61,87,55,29,5,6
2015-05-11,99,36,32,22,2,3
2015-05-10,121, ,16,21,1,6
2015-05-09,107,53,9,29,2,7
2015-05-08,174,45,17,24,5,10
2015-05-07,134,97,32,31,7,10
2015-05-06,80,74,38,19,3,4
2015-05-05,152,67,27,19,2,3
2015-05-04,116,78,36,23,5,4
2015-05-03,117,58,35,20,3,2
2015-05-02,123,72,29,23,2,7
2015-05-01,179,55,34,23,2,6
2015-04-30,203,86,30,26,6,8
2015-04-29,182,110,54,26,8,12
2015-04-28,123,91,61,25,5,9
2015-04-27,181,56,40,25,5,7
2015-04-26,167,151,70,18,13,9
2015-04-25,174,88,103, ,17,7
2015-04-24,149,97,97,27,12,5
2015-04-23,168,103,58,24,8,5
2015-04-22,130,83,51,25,11,6
2015-04-21,153,72,54,18,7,8
2015-04-20,152,87,43,12,12,5
2015-04-19,147,77,55,19,7,5
2015-04-18,197,84,16,13,8,7
2015-04-17,165,144,43, ,14,9
2015-04-16,97,98,43, ,13,5
2015-04-15,199,138,40, ,3,2
2015-04-14,155,200,49, ,14,11
2015-04-13,88,67,50, ,8,5
2015-04-12,61,31,45, ,4,4
2015-04-11,238,22,28, ,5,4
2015-04-10,214,139,45, ,15,19
2015-04-09,203,107,55, ,10,9
2015-04-08,173,97,45, ,14,9
2015-04-07,116,70,43, ,12,7
2015-04-06,70,55,39, ,7,6
2015-04-05,153,29,52, ,4,2
2015-04-04,168,71,62, ,6,9
2015-04-03,131, ,57, ,7,9
2015-04-02,133,82,42, ,6,7
2015-04-01,145, ,25, ,7,6
2015-03-31,184,64,27,22,6,9
2015-03-30,202,170,28,15,14,16
2015-03-29,178, ,59, ,17,12
2015-03-28,152, ,45, ,13,10
2015-03-27,176, ,35, ,9,5
2015-03-26,172, ,50, ,20,10
2015-03-25,191,91,50, ,18,7
2015-03-24,172,103,31, ,23,24
2015-03-23,121,98,25, ,19,17
2015-03-22,87,71,24, ,10,8
2015-03-21,94,87,23, ,8,6
2015-03-20,171,86,23, ,9,6
2015-03-19,201,151,20, ,12,12
2015-03-18,147,145,22, ,13,19
2015-03-17,274,79,22, ,13,10
2015-03-16,274,151,24, ,17,26
2015-03-15,199,161,8, ,18,17
2015-03-14,172,133,23, ,19,20
2015-03-13,136,82,9, ,22,15
2015-03-12,168,69,19, ,11,14
2015-03-11,126,81,12, ,17,17
2015-03-10,144,74,21, ,13,11
2015-03-09,51,58,20, ,10,15
2015-03-08,239,35,18, ,5,5
2015-03-07,240,146,18, ,19,20
2015-03-06,259,115,20, ,18,17
2015-03-05,184,137,17,44,29,19
2015-03-04,96,90,18,42,19,14
2015-03-03,40,49,18,33,9,8
2015-03-02,170,47,17,16,4,3
2015-03-01,144,87,16,32,13,21
2015-02-28,233,91,19,27,10,11
2015-02-27,64, ,4,30,10,11
2015-02-26,101,23,12,28,5,6
2015-02-25,279,34,17,19,8,24
2015-02-24,211,168,1,43,15,29
2015-02-23,135,127,12,41,16,20
2015-02-22,108,74,15,36,11,15
2015-02-21,205,74,12,26,8,10
2015-02-20,201, ,1,36,7,18
2015-02-19,291, ,8,28,10,13
2015-02-18,164,241,17,31,25,16
2015-02-17,95,95,19,23,14,11
2015-02-16,208,48,10,24,8,7
2015-02-15,322,69,14,33,13,23
2015-02-14,388,291,5,50,33,38
2015-02-13,227, ,16,49,27,43
2015-02-12,124,134,15,41,20,23
2015-02-11,182,54,15,31,14,13
2015-02-10,316,139,17,36,25,28
2015-02-09,219, ,11,51,32,40
2015-02-08,69,107,10,45,24,24
2015-02-07,85,31,16,22,9,5
2015-02-06,218,25,21,23,12,8
2015-02-05,87,79,9,43,28,19
2015-02-04,54,41,14,27,10,5
2015-02-03,203,36,14,21,8,4
2015-02-02,319,33,14,39,18,18
2015-02-01,269, ,5,54,35,51
2015-01-31,96,117,3,47,28,46
2015-01-30,84,31,12,32,12,9
2015-01-29,141,29,14,28,11,8
2015-01-28,157,41,11,35,16,12
2015-01-27,76,66,7,41,23,22
2015-01-26,204,19,12,25,10,11
2015-01-25,179,11,10,35,9,27
2015-01-24,302, ,8,33,10,11
2015-01-23,376,63,8,53,22,53
2015-01-22,232, ,2,68,31,49
2015-01-21,119,106,7,46,21,26
2015-01-20,197,34,13,29,14,15
2015-01-19,144,95,5,42,24,28
2015-01-18,197,71,10,36,15,18
2015-01-17,140,105,13,46,20,26
2015-01-16,149,61,10,37,14,12
2015-01-15,383,106,13,40,10,14
2015-01-14,362,189, ,64,11,40
2015-01-13,272,150, ,57,26,47
2015-01-12,172,134,2,53,22,31
2015-01-11,134,87,7,45,19,22
2015-01-10,323,78,12,32,17,15
2015-01-09,193,199,10,55,31,34
2015-01-08,269,51,11,38,16,14
2015-01-07,197,141,2,47,19,25
2015-01-06,97,106,7,39,26,30
2015-01-05,169,45,11,29,12,7
2015-01-04,408,108,10,37,27,21
2015-01-03,243,236,2,67,38,55
2015-01-02,151,137,3,49,38,31
2015-01-01,147,73,12,32,16,19
2014-12-31, ,70,10,30,17,13
2014-12-28,340, , , , , 
2014-12-27,467,186,9,57,28,36
2014-12-26,317,331,1,73,31,79
2014-12-25,149,193,2,58,33,43
2014-12-24,100,77,10,31,13,16
2014-12-23,178,40,19,22,11,8
2014-12-22,201,87,4,34,20,17
2014-12-21,73,121,2,37,27,21
2014-12-20,80,38,11,25,10,5
2014-12-19,133,35,9,28,12,7
2014-12-18,258,93,13,30,11,27
2014-12-17,183,158,2,46,37,44
2014-12-16,53,105,8,35,19,19
2014-12-15,182,41,11,22,9,5
2014-12-14,283,144,12,36,16,37
2014-12-13,151,157,5,46,23,42
2014-12-12,71,73,7,38,17,15
2014-12-11,88,53,11,25,10,6
2014-12-10,190,41,12,29,9,6
2014-12-09,382,124,12,38,10,16
2014-12-08,167,213,1,56,28,51
2014-12-07,139,77,7,37,15,17
2014-12-06,241,62,10,35,15,15
2014-12-05,114,120,8,41,20,38
2014-12-04,55,57,12,32,11,10
2014-12-03,90,44,14,22,8,5
2014-12-02,121,70,11,24,10,10
2014-12-01,67,55,8,28,9,10
2014-11-30,168,102,11,23,4,5
2014-11-29,274,234,12,30,4,18
2014-11-28,182,148,1,41,4,26
2014-11-27,207,99,8,36,10,14
2014-11-26,345,120,5,35,7,29
2014-11-25,228,208,1,45,11,33
2014-11-24,188,153,6,40,15,27
2014-11-23,201,98,7,38,6,23
2014-11-22,164,107,1,40,9,25
2014-11-21,560,89,9,41,9,16
2014-11-20,519,556,2,78,12,59
2014-11-19,424,483,2,60,11,55
2014-11-18,222,307,2,54,16,37
2014-11-17,91,122,5,45,15,24
2014-11-16,160,41,11,32,6,5
2014-11-15,250,63,9,32,7,9
2014-11-14,141,149,3,44,17,22
2014-11-13,113,76,13,34,7,10
2014-11-12,55,55,14,31,4,6
2014-11-11,162,52,17,19,2,3
2014-11-10,217,83,12,27,4,13
2014-11-09,168,106,14,33,5,12
2014-11-08,171,68,16,28,4,10
2014-11-07,136,75,13,28,5,10
2014-11-06,54,63,9,27,6,10
2014-11-05,191,32,16,16,2,5
2014-11-04,208,85,16,25,6,14
2014-11-03,110,118,9,36,13,13
2014-11-02,44,52,16,25,5,4
2014-11-01,145,37,14,19,3,2
2014-10-31,281,49,11,29,3,8
2014-10-30,300,158,10,39,9,18
2014-10-29,197,168,2,45,10,15
2014-10-28,144,111,8,33,8,12
2014-10-27,127,62,12,30,7,7
2014-10-26,90,59,11,29,7,8
2014-10-25,345,24,16,21,2,9
2014-10-24,326, ,10,33,6,20
2014-10-23,196, ,8,37,9,17
2014-10-22,173,99,3,39,10,15
2014-10-21,107,86,1,38,8,11
2014-10-20,219,54,9,26,6,8
2014-10-19,290, ,8,28,3,10
2014-10-18,291, ,23,37,9,16
2014-10-17,186,146,20,50,12,22
2014-10-16,96,100,20,37,7,9
2014-10-15,126,49,22,24,4,3
2014-10-14,145,73,15,24,5,5
2014-10-13,50,63,17,31,7,5
2014-10-12,36,23,14,21,2,2
2014-10-11,216,21,14,19,1,2
2014-10-10,312,96,31,21,10,14
2014-10-09,303, ,39,31,15,18
2014-10-08,339, ,16,33,10,16
2014-10-07,199, ,12,39,9,16
2014-10-06,114, ,26,34,11,12
2014-10-05,81, ,17,23,5,4
2014-10-04,157, ,17,17,3,7
2014-10-03,191, ,11,17,5,11
2014-10-02,154, ,11,27,6,16
2014-10-01,160, ,10,26,5,7
2014-09-30,70,71,1,32,6,11
2014-09-29,100,39,6,24,4,6
2014-09-28,155,43,11,17,6,7
2014-09-27,119,76,7,26,8,12
2014-09-26,195,45,21,19,4,8
2014-09-25,157, ,19,23,9,12
2014-09-24,108, ,15,18,4,11
2014-09-23,154, ,22,14,4,12
2014-09-22,170, ,5,19,4,13
2014-09-21,170, ,11,24,10,20
2014-09-20,191, ,27,21,10,18
2014-09-19,158, ,38,18,6,9
2014-09-18,142, ,31,22,4,5
2014-09-17,99, ,40,24,3,4
2014-09-16,139,51,18,22,4,3
2014-09-15,78,66,11,31,6,4
2014-09-14,117,43,20,20,4,3
2014-09-13,142,51,9,24,4,4
2014-09-12,142, ,38,18,5,4
2014-09-11,173, ,22,17,4,5
2014-09-10,155,90,25,25,10,14
2014-09-09,138,72,46,20,7,11
2014-09-08,73,61,61,17,6,5
2014-09-07,202,24,26,15,3,4
2014-09-06,181, ,38,18,9,10
2014-09-05,159, ,57,15,9,13
2014-09-04,92,76,63,16,9,8
2014-09-03,52,47,42,16,6,4
2014-09-02,104,26,32,15,3,4
2014-09-01,176, ,22,14,3,8
2014-08-31,156, ,37,14,7,16
2014-08-30,186, ,32,11,4,9
2014-08-29,162, ,33,18,6,10
2014-08-28,217,27,41,12,4,8
2014-08-27,147,110,40,26,14,21
2014-08-26,92,70,54,21,5,5
2014-08-25,57,48,46,19,14,4
2014-08-24,88,24,27,14,9,3
2014-08-23,188, ,35,12,8,4
2014-08-22,133,86,59,19,5,8
2014-08-21,202,55,35,17,8,5
2014-08-20,165,94,55,20,9,9
2014-08-19,156,72,57,17,19,6
2014-08-18,167,78,58,17,30,6
2014-08-17,137, ,47,17, ,7
2014-08-16,204,158,54,14,27,8
2014-08-15,136,156,41,20,29,17
2014-08-14,110,186,64,20,3,5
2014-08-13,91, ,48,18,2,5
2014-08-12,122,48,21,15,1,5
2014-08-11,87,69,50,20,4,7
2014-08-10,118,32,29,16,2,3
2014-08-09,164, ,50,14,2,4
2014-08-08,153,91,61,17,4,8
2014-08-07,155,71,55,17,4,8
2014-08-06,117, ,64,14,4,11
2014-08-05,80,59,39,15,2,5
2014-08-04,113,37,39,14,3,3
2014-08-03,201,24,17,16,5,5
2014-08-02,166, ,74,21,6,7
2014-08-01,187, ,72,15,7,5
2014-07-31,205, ,61,13,7,7
2014-07-30,191, ,77,10,7,11
2014-07-29,218, ,51,14,5,14
2014-07-28,176, ,102,14,7,10
2014-07-27,187, ,94,14,6,6
2014-07-26,170,104,128,16,9,8
2014-07-25,161,75,111,11,6,9
2014-07-24,146,72,97,20,5,13
2014-07-23,83,64,43,25,3,6
2014-07-22,73,44,31,22,4,3
2014-07-21,98,47,15,25,5,3
2014-07-20,150,43,48,11,3,4
2014-07-19,157,56,79,9,4,5
2014-07-18,181, ,71,15,2,5
2014-07-17,178, ,85,14,3,11
2014-07-16,161, ,83,16,3,18
2014-07-15,110,73,80,13,4,6
2014-07-14,135,58,106,9,5,4
2014-07-13,67,71,144,22,8,5
2014-07-12,84,40,60,19,4,2
2014-07-11,95,45,58,16,6,4
2014-07-10,78,43,67,10,5,4
2014-07-09,82,47,95,16,2,2
2014-07-08,161,32,45,21,2,3
2014-07-07,208, ,69,17,5,8
2014-07-06,219, ,105,16,9,9
2014-07-05,192, ,113,13,4,10
2014-07-04,238, ,93,14,3,12
2014-07-03,236, ,64,16,19,12
2014-07-02,121, ,60,12,26,10
2014-07-01,178, ,48,7,18,5
2014-06-30,159,88,91,19,29,10
2014-06-29,151,77,105,24,28,10
2014-06-28,77,87,99,22,27,15
2014-06-27,67,39,49,19,13,2
2014-06-26,185, ,45,17,13,2
2014-06-25,168, ,70,16,17,9
2014-06-24,155, ,36,21,20,7
2014-06-23,101, ,103,20,22,6
2014-06-22,134, ,71,14,15,3
2014-06-21,150, ,75,13,15,4
2014-06-20,116, ,74,12,17,7
2014-06-19,192, ,49,9,14,5
2014-06-18,137, ,46,14,16,9
2014-06-17,165, ,77,15,12,4
2014-06-16,193, ,74,8,12,7
2014-06-15,229, ,93,9,12,6
2014-06-14,144, ,128,21,24,12
2014-06-13,135, ,122,15,11,4
2014-06-12,120, ,83,11,46,6
2014-06-11,136, ,69,17,11,4
2014-06-10,153,75,80,13,34,9
2014-06-09,115,73,53,10,24,10
2014-06-08,128, ,97,15,7,6
2014-06-07,39,88,73,21,6,8
2014-06-06,119, ,53,8,2,1
2014-06-05,144,72,34,16,9,11
2014-06-04,147,66,128,12,20,6
2014-06-03,132,69,110,14,14,7
2014-06-02,75,66,103,17,5,6
2014-06-01,135,41,73,7,4,3
2014-05-31,185,59,95,6,7,4
2014-05-30,171,124,126,20,28,20
2014-05-29,117,116,149,17,24,13
2014-05-28,104,83,115,17,15,4
2014-05-27,131,64,85,15,13,3
2014-05-26,105,127,47,15,6,2
2014-05-25,176,68,72,11,8,2
2014-05-24,158, ,25,16,5,10
2014-05-23, ,89,36,11,8,7
2014-05-22, ,96,116,13,15,8
2014-05-21, ,106,95,17,15,12
2014-05-20, ,95,120,16,24,15
2014-05-19, ,124,71,20,15,18
2014-05-18, ,103,114,13,17,9
2014-05-17, ,78,132,16,21,8
2014-05-16, ,68,87,20,16,8
2014-05-15,162,87,76,18,14,7
2014-05-14,102,103,55,19,9,4
2014-05-13,175,35,38,4,2,2
2014-05-12,113,87,69,10,14,4
2014-05-11,80, ,76,8,5,3
2014-05-10,135,55,43,5,2,6
2014-05-09,151,57,62,11,16,9
2014-05-08,168,73,69,10,17,10
2014-05-07,141, ,69,12,9,7
2014-05-06,172,101,52,17,11,14
2014-05-05,91,82,56,19,18,7
2014-05-04,85,46,50,15,3,3
2014-05-03,138,63,39,8,1,2
2014-05-02,74,139,45,12,8,3
2014-05-01,184,45,45,4,1,2
2014-04-30,165,108,109,15,13,7
2014-04-29,158,81,106,17,12,5
2014-04-28,149,87,93,18,13,7
2014-04-27,133,65,75,14,8,8
2014-04-26,112,63,46,9,7,6
2014-04-25,187,116,34,1,4,1
2014-04-24,176,109,115,16,22,9
2014-04-23,184,81,89,6,21,6
2014-04-22,154,94,75,5,21,13
2014-04-21,123,72,74,14,10, 
2014-04-20,136,52,60,20,6, 
2014-04-19,149,47,43,15,6,13
2014-04-18,184,60,29,20,12,13
2014-04-17,171,78,45,12,12,15
2014-04-16,144,81,45,21,15,17
2014-04-15,126,86,46,26,11,11
2014-04-14,244,81,39,18,13,13
2014-04-13,214,125,93,20,24,18
2014-04-12,173,115,105,22,19,16
2014-04-11,149,88,53,22,20,15
2014-04-10,169,81,36,23,18,16
2014-04-09,189,252,29,13,18,14
2014-04-08,215,149,57,9,15,20
2014-04-07,172,131,100,20,28,17
2014-04-06,138,111,85,10,21,22
2014-04-05,76,91,56,11,17,11
2014-04-04,102,74,45,14,7, 
2014-04-03,87,99,45,23,8, 
2014-04-02,191,70,44,20,4, 
2014-04-01,191,115,57,21,19,12
2014-03-31,238,79,71,23,12,17
2014-03-30,132,126,50,30,23,23
2014-03-29,159,80,51,23,9,13
2014-03-28,226,87,45,29,10,23
2014-03-27,241,125,31,39,28,25
2014-03-26,306,141,30,37,23,17
2014-03-25,263,164,77,40,33,22
2014-03-24,257,152,69,47,31,18
2014-03-23,223,138,63,32,31,18
2014-03-22,135,126,61,29,31,21
2014-03-21,127,95,47,17,17,14
2014-03-20,61,65,46,23,11,13
2014-03-19,151,45,40,13,3,9
2014-03-18,116,76,33,26,16,14
2014-03-17,148,111,43,17,15,13
2014-03-16,184,188,35,21,14,18
2014-03-15,180,131,50,27,40,25
2014-03-14,72,124,47,29,26,16
2014-03-13,100,81,39,9,7, 
2014-03-12,52,63,38,19,12,14
2014-03-11,299,27,40,11,6,18
2014-03-10,174,181,30,40,43,33
2014-03-09,201,88,27,29,35,23
2014-03-08,223,99,34,27,25,27
2014-03-07,130,124,30,37,44,30
2014-03-06,78,61,42,20,12,17
2014-03-05,104,30,36,17,9,13
2014-03-04,120,39,37,15,11,14
2014-03-03,228,55,35,18,19,20
2014-03-02,209,112,5,34,48,40
2014-03-01,136,105,25,33,31,29
2014-02-28,150,58,34,21,14,29
2014-02-27,72,35,31,23,17,18
2014-02-26,423,20,36,10,8,16
2014-02-25,474,305,13,55,50,45
2014-02-24,328,355,3,52,36,79
2014-02-23,242,208,11,42,55,54
2014-02-22,360,159,14,27,45,34
2014-02-21,325,229,8,40,44,47
2014-02-20,243,184,19,34,33,41
2014-02-19,168,111,12,29,22,32
2014-02-18,159,66,31,24,20,25
2014-02-17,172,53,24,25,24,17
2014-02-16,411,58,32,24,33,28
2014-02-15,507,248,20,37,41,49
2014-02-14,314,358,16,43,40,66
2014-02-13,235,189,15,39,37,40
2014-02-12,262,107,24,31,38,27
2014-02-11,202,118,28,35,35,52
2014-02-10,87,92,26,30,29,40
2014-02-09,55,23,28,14,19,15
2014-02-08,121,42,31,9,7,20
2014-02-07,165,44,32,13,20,16
2014-02-06,173,50,25,13,20,13
2014-02-05,162,68,21,21,33,26
2014-02-04,81,62,27,17,24,24
2014-02-03,49,28,29,10,12,15
2014-02-02,125,41,34,4,6, 
2014-02-01,210,66,33,10,10,20
2014-01-31,223,82,4,19,17,24
2014-01-30,187,122,11,21,38,25
2014-01-29,242,91,32,19,22,34
2014-01-28,112,116,10,29,34,34
2014-01-27,169,48,28,16,18,17
2014-01-26,155,78,21,27,28,21
2014-01-25,182,61,21,21,20,28
2014-01-24,321,64,28,28,34,43
2014-01-23,371,160,10,45,42,55
2014-01-22,242,208,4,51,46,63
2014-01-21,113,127,10,35,39,41
2014-01-20,51,44,22,21,19,18
2014-01-19,211,45,27,6,6, 
2014-01-18,299,131,14,32,39,29
2014-01-17,227,154,19,39,28,38
2014-01-16,441,95,12,30,34,25
2014-01-15,356,343,6,45,40,51
2014-01-14,298,226,5,53,50,59
2014-01-13,253,159,10,41,50,57
2014-01-12,112,128,11,39,54,35
2014-01-11,376,45,26,24,22,20
2014-01-10,214,219,4,54,54,55
2014-01-09,113,110,8,36,42,31
2014-01-08,88,52,22,22,19,23
2014-01-07,213,29,22,16,12,15
2014-01-06,219,89,17,29,18,39
2014-01-05,200,100,9,29,24,33
2014-01-04,209,94,22,30,22,34
2014-01-03,151,95,7,32,36,32
2014-01-02,228,83,24,26,21,31
2014-01-01,171,128,7,36,42,47
2013-12-31, ,107,16,31,29,32
