date, pm25, pm10, o3, no2, so2, co
2018/1/2, 79, 41, 24, 11, 5, 5
2018/1/3, 71, 42, 24, 12, 6, 6
2018/1/4, 72, 42, 27, 13, 6, 7
2018/1/5, 82, 41, 28, 11, 6, 6
2018/1/6, 83, 48, 23, 24, 9, 9
2018/1/7, 102, 59, 28, 19, 6, 11
2018/1/8, 110, 34, 29, 9, 5, 5
2018/1/9, 52, 38, 24, 8, 5, 4
2018/1/10, 54, 35, 31, 9, 7, 5
2018/1/11, 54, 49, 24, 20, 10, 10
2018/1/12, 96, 54, 21, 16, 8, 12
2018/1/13, 115, 73, 23, 29, 9, 11
2018/1/14, 153, 66, 21, 22, 10, 9
2018/1/15, 115, 86, 24, 26, 10, 12
2018/1/16, 149, 81, 24, 24, 8, 11
2018/1/17, 136, 94, 20, 29, 11, 16
2018/1/18, 147, 202, 24, 41, 14, 18
2018/1/19, 235, 125, 23, 37, 13, 18
2018/1/20, 190, 43, 27, 12, 7, 9
2018/1/21, 74, 84, 26, 16, 10, 10
2018/1/22, 85, 50, 29, 10, 7, 7
2018/1/23, 70, 44, 27, 11, 9, 7
2018/1/24, 65, 42, 23, 11, 13, 6
2018/1/25, 66, 44, 23, 11, 11, 6
2018/1/26, 65, 55, 18, 18, 18, 12
2018/1/27, 112, 59, 23, 20, 20, 13
2018/1/28, 121, 70, 25, 11, 7, 6
2018/1/29, 70, 64, 17, 23, 13, 13
2018/1/30, 98, 49, 25, 14, 9, 9
2018/1/31, 81, 54, 20, 24, 13, 8
2018/2/1, 92, 63, 23, 15, 11, 7
2018/2/2, 102, 42, 23, 9, 9, 5
2018/2/3, 69, 36, 22, 9, 8, 6
2018/2/4, 76, 38, 23, 11, 13, 6
2018/2/5, 78, 37, 22, 10, 10, 6
2018/2/6, 78, 54, 15, 19, 14, 13
2018/2/7, 114, 62, 29, 18, 15, 9
2018/2/8, 128, 86, 29, 25, 14, 13
2018/2/9, 164, 56, 31, 9, 8, 6
2018/2/10, 82, 52, 31, 8, 8, 6
2018/2/11, 68, 52, 32, 8, 7, 6
2018/2/12, 60, 64, 23, 24, 21, 10
2018/2/13, 101, 66, 29, 13, 11, 6
2018/2/14, 105, 66, 31, 11, 14, 7
2018/2/15, 116, 81, 29, 12, 17, 7
2018/2/16, 140, 49, 26, 9, 11, 6
2018/2/17, 88, 55, 26, 14, 9, 10
2018/2/18, 113, 81, 19, 15, 7, 11
2018/2/19, 163, 70, 32, 13, 11, 9
2018/2/20, 136, 74, 42, 17, 14, 10
2018/2/21, 145, 111, 37, 18, 9, 16
2018/2/22, 196, 96, 45, 16, 8, 13
2018/2/23, 166, 42, 38, 8, 6, 5
2018/2/24, 70, 54, 35, 16, 11, 8
2018/2/25, 117, 52, 38, 14, 5, 8
2018/2/26, 109, 116, 40, 21, 9, 15
2018/2/27, 194, 61, 43, 12, 5, 8
2018/2/28, 129, 45, 44, 8, 6, 5
2018/3/1, 84, 37, 40, 11, 6, 5
2018/3/2, 68, 51, 40, 17, 5, 6
2018/3/3, 109, 55, 27, 15, 10, 8
2018/3/4, 104, 51, 39, 12, 10, 7
2018/3/5, 82, 57, 40, 17, 14, 9
2018/3/6, 111, 47, 45, 17, 8, 8
2018/3/7, 90, 41, 42, 7, 3, 7
2018/3/8, 78, 45, 41, 13, 4, 7
2018/3/9, 89, 69, 44, 19, 5, 8
2018/3/10, 139, 45, 48, 8, 4, 6
2018/3/11, 91, 73, 67, 17, 3, 7
2018/3/12, 151, 43, 49, 9, 3, 6
2018/3/13, 93, 43, 49, 10, 3, 8
2018/3/14, 94, 59, 44, 8, 3, 5
2018/3/15, 85, 58, 41, 11, 3, 6
2018/3/16, 81, 47, 34, 19, 3, 7
2018/3/17, 89, 48, 43, 8, 3, 7
2018/3/18, 101, 70, 41, 13, 3, 11
2018/3/19, 135, 52, 43, 13, 4, 8
2018/3/20, 89, 57, 38, 14, 4, 9
2018/3/21, 106, 71, 54, 18, 11, 9
2018/3/22, 134, 95, 66, 26, 14, 10
2018/3/23, 171, 109, 70, 29, 14, 12
2018/3/24, 186, 97, 63, 19, 14, 11
2018/3/25, 173, 72, 41, 12, 5, 9
2018/3/26, 144, 58, 48, 9, 4, 8
2018/3/27, 128, 91, 43, 10, 6, 8
2018/3/28, 148, 71, 36, 12, 9, 7
2018/3/29, 100, 64, 62, 19, 10, 7
2018/3/30, 103, 73, 54, 20, 12, 7
2018/3/31, 118, 36, 43, 6, 3, 5
2017/10/1, 51, 28, 32, 6, 4, 5
2017/10/2, 30, 27, 28, 10, 5, 7
2017/10/3, 41, 24, 36, 10, 5, 6
2017/10/4, 46, 28, 53, 9, 5, 8
2017/10/5, 58, 25, 42, 10, 3, 7
2017/10/6, 49, 40, 41, 10, 3, 7
2017/10/7, 73, 29, 40, 7, 3, 7
2017/10/8, 53, 11, 40, 7, 2, 8
2017/10/9, 29, 21, 21, 10, 2, 7
2017/10/10, 58, 21, 31, 7, 3, 5
2017/10/11, 43, 27, 32, 10, 2, 6
2017/10/12, 50, 45, 48, 12, 2, 9
2017/10/13, 88, 34, 35, 10, 2, 7
2017/10/14, 77, 30, 38, 11, 1, 8
2017/10/15, 63, 31, 34, 12, 2, 6
2017/10/16, 61, 35, 41, 13, 1, 8
2017/10/17, 68, 45, 36, 16, 2, 10
2017/10/18, 79, 62, 52, 12, 1, 12
2017/10/19, 123, 70, 71, 12, 1, 14
2017/10/20, 132, 74, 49, 15, 2, 13
2017/10/21, 140, 53, 40, 13, 3, 8
2017/10/22, 83, 56, 40, 13, 7, 7
2017/10/23, 94, 55, 47, 16, 9, 9
2017/10/24, 99, 65, 68, 17, 11, 11
2017/10/25, 151, 79, 39, 25, 9, 11
2017/10/26, 161, 65, 68, 15, 11, 9
2017/10/27, 145, 70, 58, 15, 10, 9
2017/10/28, 125, 38, 31, 6, 5, 3
2017/10/29, 33, 39, 30, 17, 12, 8
2017/10/30, 57, 53, 45, 17, 10, 8
2017/10/31, 92, 93, 30, 27, 12, 14
2017/11/1, 160, 100, 32, 23, 4, 13
2017/11/2, 165, 36, 31, 6, 3, 3
2017/11/3, 64, 36, 32, 11, 4, 5
2017/11/4, 67, 58, 43, 17, 5, 8
2017/11/5, 113, 62, 40, 16, 4, 8
2017/11/6, 121, 104, 41, 23, 6, 14
2017/11/7, 175, 34, 30, 10, 3, 4
2017/11/8, 52, 43, 34, 13, 3, 7
2017/11/9, 62, 52, 32, 8, 4, 5
2017/11/10, 66, 39, 25, 9, 3, 4
2017/11/11, 39, 49, 28, 18, 4, 7
2017/11/12, 91, 67, 30, 18, 5, 9
2017/11/13, 113, 31, 27, 8, 3, 4
2017/11/14, 45, 30, 31, 10, 4, 4
2017/11/15, 55, 27, 29, 16, 4, 5
2017/11/16, 53, 61, 29, 17, 7, 7
2017/11/17, 107, 51, 25, 10, 5, 4
2017/11/18, 45, 38, 26, 15, 6, 6
2017/11/19, 66, 43, 27, 19, 7, 7
2017/11/20, 79, 50, 31, 23, 9, 8
2017/11/21, 107, 73, 27, 13, 5, 6
2017/11/22, 85, 39, 32, 7, 3, 5
2017/11/23, 44, 37, 23, 14, 3, 6
2017/11/24, 69, 53, 25, 21, 4, 8
2017/11/25, 91, 37, 27, 11, 3, 6
2017/11/26, 63, 33, 30, 15, 3, 5
2017/11/27, 63, 70, 34, 18, 3, 8
2017/11/28, 113, 53, 27, 8, 3, 4
2017/11/29, 54, 47, 28, 11, 6, 5
2017/11/30, 92, 43, 27, 19, 10, 7
2017/12/1, 74, 97, 28, 28, 17, 12
2017/12/2, 158, 80, 23, 17, 9, 9
2017/12/3, 134, 33, 25, 11, 8, 5
2017/12/4, 64, 38, 24, 14, 7, 6
2017/12/5, 62, 62, 19, 24, 15, 10
2017/12/6, 108, 45, 23, 15, 11, 6
2017/12/7, 84, 51, 19, 17, 10, 8
2017/12/8, 84, 63, 18, 29, 16, 11
2017/12/9, 103, 58, 25, 17, 9, 7
2017/12/10, 96, 34, 21, 7, 6, 3
2017/12/11, 43, 34, 23, 11, 8, 5
2017/12/12, 57, 35, 22, 14, 11, 7
2017/12/13, 72, 68, 17, 32, 24, 11
2017/12/14, 129, 66, 23, 20, 10, 10
2017/12/15, 138, 39, 27, 10, 8, 4
2017/12/16, 74, 50, 25, 14, 8, 6
2017/12/17, 71, 56, 26, 17, 11, 9
2017/12/18, 92, 38, 26, 15, 9, 6
2017/12/19, 61, 59, 22, 20, 14, 11
2017/12/20, 113, 60, 20, 28, 18, 10
2017/12/21, 112, 89, 19, 30, 20, 13
2017/12/22, 161, 60, 18, 24, 13, 11
2017/12/23, 119, 49, 29, 13, 7, 9
2017/12/24, 89, 41, 25, 13, 9, 6
2017/12/25, 70, 37, 25, 10, 9, 5
2017/12/26, 67, 29, 24, 9, 8, 6
2017/12/27, 61, 52, 16, 13, 7, 12
2017/12/28, 115, 107, 16, 24, 8, 15
2017/12/29, 178, 89, 16, 26, 10, 14
2017/12/30, 166, 68, 20, 20, 8, 11
2017/12/31, 124, 53, 17, 17, 7, 8
2017/7/1, 90, 22, 45, 5, 3, 6
2017/7/2, 57, 27, 51, 7, 3, 6
2017/7/3, 65, 39, 96, 8, 5, 6
2017/7/4, 81, 50, 64, 13, 6, 7
2017/7/5, 102, 32, 45, 4, 3, 6
2017/7/6, 80, 41, 79, 7, 5, 7
2017/7/7, 97, 45, 97, 11, 9, 9
2017/7/8, 112, 51, 50, 11, 6, 8
2017/7/9, 124, 21, 54, 12, 5, 6
2017/7/10, 55, 52, 144, 15, 6, 7
2017/7/11, 100, 53, 104, 10, 4, 8
2017/7/12, 100, 44, 89, 10, 3, 7
2017/7/13, 92, 51, 87, 13, 4, 9
2017/7/14, 104, 23, 36, 3, 3, 5
2017/7/15, 52, 18, 32, 7, 5, 5
2017/7/16, 49, 19, 33, 4, 4, 6
2017/7/17, 54, 46, 50, 8, 4, 8
2017/7/18, 114, 44, 47, 11, 5, 9
2017/7/19, 111, 40, 72, 11, 5, 8
2017/7/20, 89, 32, 45, 9, 4, 8
2017/7/21, 74, 40, 43, 10, 4, 10
2017/7/22, 82, 37, 66, 8, 8, 9
2017/7/23, 78, 66, 89, 9, 8, 16
2017/7/24, 128, 31, 73, 8, 5, 6
2017/7/25, 63, 40, 73, 8, 5, 6
2017/7/26, 58, 19, 50, 5, 3, 5
2017/7/27, 45, 24, 67, 7, 4, 6
2017/7/28, 60, 54, 66, 11, 14, 8
2017/7/29, 96, 50, 92, 9, 6, 8
2017/7/30, 99, 32, 46, 5, 2, 7
2017/7/31, 78, 11, 27, 4, 2, 5
2017/8/1, 28, 23, 23, 5, 3, 6
2017/8/2, 60, 21, 29, 4, 3, 6
2017/8/3, 55, 20, 53, 9, 2, 7
2017/8/4, 54, 16, 46, 5, 1, 5
2017/8/5, 44, 21, 52, 6, 1, 6
2017/8/6, 53, 28, 57, 7, 2, 6
2017/8/7, 68, 31, 78, 8, 1, 6
2017/8/8, 68, 39, 78, 9, 2, 9
2017/8/9, 91, 31, 52, 7, 2, 7
2017/8/10, 74, 35, 69, 8, 2, 6
2017/8/11, 89, 22, 50, 5, 2, 6
2017/8/12, 62, 20, 66, 4, 2, 5
2017/8/13, 52, 14, 27, 5, 1, 5
2017/8/14, 36, 16, 29, 7, 2, 5
2017/8/15, 38, 19, 30, 9, 1, 5
2017/8/16, 42, 16, 31, 7, 2, 5
2017/8/17, 34, 21, 54, 8, 3, 5
2017/8/18, 52, 29, 47, 7, 2, 7
2017/8/19, 87, 17, 41, 6, 2, 7
2017/8/20, 56, 20, 48, 8, 5, 6
2017/8/21, 59, 31, 75, 13, 5, 5
2017/8/22, 80, 20, 40, 7, 4, 5
2017/8/23, 39, 28, 56, 8, 5, 5
2017/8/24, 53, 39, 46, 11, 5, 8
2017/8/25, 58, 31, 39, 10, 5, 4
2017/8/26, 36, 41, 39, 13, 4, 6
2017/8/27, 52, 18, 36, 6, 3, 5
2017/8/28, 35, 21, 38, 8, 4, 3
2017/8/29, 30, 38, 67, 7, 6, 6
2017/8/30, 55, 46, 89, 9, 4, 8
2017/8/31, 92, 49, 88, 9, 5, 7
2017/9/1, 111, 59, 64, 8, 3, 8
2017/9/2, 130, 47, 77, 8, 6, 7
2017/9/3, 101, 34, 66, 7, 6, 6
2017/9/4, 82, 29, 52, 8, 5, 6
2017/9/5, 66, 35, 40, 8, 4, 5
2017/9/6, 77, , , , , 
2017/9/11, 65, 28, 84, 9, 6, 8
2017/9/12, 49, 20, 43, 7, 5, 4
2017/9/13, 41, 36, 73, 9, 4, 6
2017/9/14, 68, 23, 58, 6, 3, 5
2017/9/15, 47, 23, 53, 6, 3, 5
2017/9/16, 50, 26, 60, 7, 3, 6
2017/9/17, 52, 38, 104, 9, 5, 9
2017/9/18, 71, 51, 63, 9, 5, 8
2017/9/19, 88, 30, 42, 9, 5, 6
2017/9/20, 46, 22, 71, 10, 3, 6
2017/9/21, 40, 53, 86, 10, 3, 10
2017/9/22, 94, 53, 72, 8, 4, 9
2017/9/23, 73, 66, 97, 10, 2, 11
2017/9/24, 119, 30, 54, 5, 3, 8
2017/9/25, 63, 32, 58, 7, 2, 8
2017/9/26, 71, 24, 30, 10, 3, 6
2017/9/27, 38, 35, 32, 8, 4, 6
2017/9/28, 47, 60, 85, 15, 6, 10
2017/9/29, 83, 83, 93, 12, 8, 11
2017/9/30, 138, 33, 51, 6, 3, 7
2017/4/1, 142, 58, 63, 12, 9, 7
2017/4/2, 108, 76, 97, 14, 14, 7
2017/4/3, 134, 83, 75, 10, 8, 8
2017/4/4, 158, 28, 57, 5, 5, 5
2017/4/5, 60, 52, 52, 10, 4, 6
2017/4/6, 107, 86, 41, 23, 9, 11
2017/4/7, 164, 61, 41, 12, 5, 6
2017/4/8, 104, 61, 46, 9, 6, 5
2017/4/9, 67, 66, 50, 18, 14, 7
2017/4/10, 102, 77, 49, 14, 7, 6
2017/4/11, 87, 67, 43, 12, 7, 5
2017/4/12, 64, 102, 83, 18, 12, 9
2017/4/13, 143, 71, 73, 12, 8, 7
2017/4/14, 138, 81, 69, 19, 9, 8
2017/4/15, 163, 74, 68, 15, 9, 9
2017/4/16, 155, 45, 62, 9, 4, 6
2017/4/17, 106, 56, 44, 7, 5, 4
2017/4/18, 94, 52, 43, 10, 6, 4
2017/4/19, 71, 76, 70, 14, 9, 8
2017/4/20, 136, 75, 54, 13, 6, 7
2017/4/21, 107, 55, 76, 9, 8, 6
2017/4/22, 75, 65, 76, 11, 8, 6
2017/4/23, 99, 68, 75, 13, 7, 6
2017/4/24, 130, 32, 45, 8, 3, 5
2017/4/25, 65, 29, 45, 10, 5, 4
2017/4/26, 46, 40, 47, 12, 6, 6
2017/4/27, 54, 49, 51, 13, 5, 5
2017/4/28, 61, 59, 67, 18, 9, 7
2017/4/29, 94, 90, 63, 10, 4, 5
2017/4/30, 92, 57, 60, 7, 4, 6
2017/5/1, 57, 59, 75, 11, 7, 5
2017/5/2, 78, 42, 81, 6, 4, 4
2017/5/3, 68, 51, 57, 13, 6, 6
2017/5/4, 96, 75, 49, 10, 4, 5
2017/5/5, 105, 68, 52, 8, 4, 3
2017/5/6, 53, 72, 56, 13, 6, 5
2017/5/7, 75, 130, 104, 15, 13, 10
2017/5/8, 164, 56, 61, 11, 6, 5
2017/5/9, 79, 46, 62, 11, 6, 5
2017/5/10, 79, 59, 95, 16, 7, 7
2017/5/11, 132, 261, 44, 8, 4, 3
2017/5/12, 138, 98, 51, 6, 3, 4
2017/5/13, 96, 49, 45, 6, 3, 3
2017/5/14, 48, 33, 44, 7, 3, 4
2017/5/15, 44, 34, 64, 10, 8, 4
2017/5/16, 53, 60, 105, 12, 14, 7
2017/5/17, 109, 60, 120, 14, 16, 7
2017/5/18, 104, 55, 117, 13, 24, 6
2017/5/19, 96, 36, 63, 10, 8, 4
2017/5/20, 62, 36, 44, 7, 5, 5
2017/5/21, 71, 36, 43, 8, 6, 5
2017/5/22, 80, 21, 54, 7, 2, 4
2017/5/23, 53, 48, 112, 14, 12, 8
2017/5/24, 110, 35, 53, 8, 4, 5
2017/5/25, 41, 39, 59, 10, 4, 4
2017/5/26, 41, 39, 73, 11, 5, 4
2017/5/27, 54, 56, 92, 8, 7, 5
2017/5/28, 101, 55, 52, 9, 3, 5
2017/5/29, 75, 59, 46, 13, 4, 6
2017/5/30, 94, 45, 37, 8, 4, 6
2017/5/31, 96, 26, 46, 8, 2, 4
2017/6/1, 53, 32, 31, 13, 3, 3
2017/6/2, 41, 21, 41, 8, 5, 4
2017/6/3, 38, 21, 67, 8, 6, 4
2017/6/4, 41, 38, 81, 14, 6, 6
2017/6/5, 67, 42, 58, 12, 5, 6
2017/6/6, 85, 53, 86, 8, 4, 7
2017/6/7, 103, 69, 144, 12, 10, 8
2017/6/8, 134, 43, 96, 9, 8, 5
2017/6/9, 69, 41, 46, 8, 4, 4
2017/6/10, 45, 39, 67, 9, 5, 4
2017/6/11, 47, 41, 52, 13, 5, 5
2017/6/12, 63, 49, 74, 15, 9, 6
2017/6/13, 74, 51, 108, 10, 9, 6
2017/6/14, 87, 75, 156, 12, 11, 11
2017/6/15, 125, 84, 138, 14, 10, 10
2017/6/16, 151, 76, 122, 11, 7, 9
2017/6/17, 150, 56, 141, 11, 11, 7
2017/6/18, 93, 53, 77, 9, 6, 5
2017/6/19, 93, 40, 53, 10, 5, 5
2017/6/20, 85, 46, 82, 15, 6, 5
2017/6/21, 104, 45, 60, 14, 5, 5
2017/6/22, 95, 22, 40, 8, 4, 5
2017/6/23, 63, 22, 59, 6, 4, 6
2017/6/24, 55, 39, 84, 10, 4, 6
2017/6/25, 92, 38, 84, 10, 5, 8
2017/6/26, 90, 38, 62, 15, 7, 7
2017/6/27, 90, 31, 49, 7, 6, 6
2017/6/28, 81, 39, 74, 7, 5, 6
2017/6/29, 96, 50, 93, 8, 5, 7
2017/6/30, 115, 40, 79, 9, 6, 6
2017/1/2, 143, 98, 27, 32, 33, 19
2017/1/3, 161, 76, 29, 24, 13, 18
2017/1/4, 133, 70, 28, 22, 21, 14
2017/1/5, 126, 75, 19, 30, 23, 14
2017/1/6, 148, 76, 20, 20, 14, 15
2017/1/7, 143, 77, 32, 16, 18, 12
2017/1/8, 145, 34, 32, 11, 10, 6
2017/1/9, 70, 37, 30, 11, 14, 7
2017/1/10, 65, 46, 28, 17, 15, 9
2017/1/11, 87, 66, 27, 18, 19, 11
2017/1/12, 124, 36, 32, 9, 11, 6
2017/1/13, 65, 44, 27, 9, 13, 6
2017/1/14, 60, 43, 26, 12, 17, 8
2017/1/15, 85, 58, 21, 18, 26, 11
2017/1/16, 116, 91, 13, 24, 24, 14
2017/1/17, 169, 92, 23, 20, 21, 15
2017/1/18, 172, 73, 24, 13, 17, 9
2017/1/19, 119, 51, 32, 4, 7, 5
2017/1/20, 58, 48, 35, 14, 19, 9
2017/1/21, 91, 40, 33, 7, 11, 5
2017/1/22, 54, 40, 33, 11, 16, 7
2017/1/23, 88, 34, 35, 11, 15, 7
2017/1/24, 80, 62, 31, 20, 20, 12
2017/1/25, 130, 78, 37, 15, 16, 10
2017/1/26, 147, 36, 37, 8, 13, 5
2017/1/27, 65, 70, 34, 10, 16, 6
2017/1/28, 130, 49, 33, 6, 7, 6
2017/1/29, 100, 25, 35, 4, 7, 4
2017/1/30, 49, 40, 37, 13, 25, 9
2017/1/31, 93, 33, 37, 7, 13, 6
2017/2/1, 71, 51, 35, 13, 18, 9
2017/2/2, 103, 106, 55, 18, 26, 14
2017/2/3, 183, 108, 30, 17, 10, 16
2017/2/4, 188, 83, 38, 10, 9, 10
2017/2/5, 147, 39, 40, 6, 10, 3
2017/2/6, 83, 62, 31, 13, 20, 7
2017/2/7, 132, 59, 36, 8, 13, 5
2017/2/8, 105, 41, 36, 5, 7, 4
2017/2/9, 53, 37, 36, 4, 6, 4
2017/2/10, 55, 36, 37, 5, 8, 5
2017/2/11, 71, 49, 33, 13, 15, 6
2017/2/12, 99, 68, 44, 13, 14, 8
2017/2/13, 145, 77, 35, 17, 19, 7
2017/2/14, 148, 88, 53, 23, 22, 9
2017/2/15, 162, 75, 48, 13, 10, 7
2017/2/16, 130, 41, 38, 6, 8, 5
2017/2/17, 57, 53, 34, 16, 21, 8
2017/2/18, 100, 72, 35, 12, 11, 7
2017/2/19, 125, 63, 39, 5, 9, 3
2017/2/20, 65, 56, 31, 12, 16, 6
2017/2/21, 93, 57, 33, 12, 11, 10
2017/2/22, 119, 24, 38, 5, 6, 4
2017/2/23, 50, 50, 31, 19, 15, 9
2017/2/24, 105, 47, 39, 17, 16, 8
2017/2/25, 102, 35, 39, 12, 11, 4
2017/2/26, 80, 52, 37, 18, 16, 8
2017/2/27, 113, 99, 38, 23, 16, 13
2017/2/28, 176, 58, 39, 9, 8, 6
2017/3/1, 97, 54, 37, 12, 14, 6
2017/3/2, 74, 82, 37, 16, 19, 8
2017/3/3, 140, 85, 47, 8, 7, 9
2017/3/4, 161, 54, 43, 8, 8, 5
2017/3/5, 95, 42, 39, 9, 10, 5
2017/3/6, 76, 32, 38, 5, 7, 4
2017/3/7, 52, 46, 40, 12, 10, 7
2017/3/8, 73, 52, 41, 14, 12, 7
2017/3/9, 92, 88, 31, 38, 33, 15
2017/3/10, 146, 98, 60, 27, 17, 15
2017/3/11, 173, 49, 44, 6, 6, 4
2017/3/12, 77, 51, 45, 8, 10, 5
2017/3/13, 70, 46, 47, 8, 11, 5
2017/3/14, 82, 60, 55, 13, 13, 6
2017/3/15, 114, 85, 36, 32, 24, 9
2017/3/16, 146, 101, 50, 27, 32, 10
2017/3/17, 170, 98, 55, 20, 17, 9
2017/3/18, 168, 92, 70, 22, 19, 9
2017/3/19, 164, 76, 48, 16, 12, 7
2017/3/20, 127, 48, 43, 7, 7, 4
2017/3/21, 64, 65, 44, 15, 19, 8
2017/3/22, 118, 57, 44, 10, 8, 7
2017/3/23, 97, 67, 40, 17, 12, 6
2017/3/24, 121, 68, 50, 10, 8, 6
2017/3/25, 134, 102, 51, 14, 9, 17
2017/3/26, 181, 69, 52, 13, 12, 7
2017/3/27, 144, 64, 50, 14, 11, 5
2017/3/28, 123, 72, 52, 16, 11, 7
2017/3/29, 142, 77, 52, 13, 10, 7
2017/3/30, 145, 66, 55, 11, 10, 5
2017/3/31, 121, 74, 52, 17, 14, 7
2016/10/1, 108, 41, 44, 8, 5, 8
2016/10/2, 80, 34, 34, 11, 6, 7
2016/10/3, 67, 35, 36, 10, 5, 7
2016/10/4, 62, 38, 29, 10, 6, 8
2016/10/5, 71, 45, 30, 13, 7, 9
2016/10/6, 86, 42, 29, 10, 6, 10
2016/10/7, 83, 31, 31, 8, 4, 8
2016/10/8, 52, 32, 30, 9, 6, 6
2016/10/9, 52, 46, 49, 14, 9, 8
